Time,Open,High,Low,Close,Volume
,ASML,ASML,ASML,ASML,ASML
2005-01-03,11.321061962145572,11.356198475979738,11.018885083735546,11.054022789001465,1658400
2005-01-04,11.025914934882307,11.06105145380004,10.611300199070897,10.68860149383545,2101689
2005-01-05,10.625352939262728,10.667516513430787,10.498861025326912,10.533997535705566,2320356
2005-01-06,10.456695630912613,10.505887457343558,10.337230787950233,10.365340232849121,2202489
2005-01-07,10.393451682410712,10.449670583051846,10.175604336000163,10.27398681640625,1956089
2005-01-10,10.27398514619218,10.618325558782686,10.231820381850046,10.449668884277344,2599378
2005-01-11,10.35831371871781,10.435613802714808,10.15452053025291,10.175602912902832,2952800
2005-01-12,10.653463343865834,10.765901140333824,10.533998482976532,10.73076343536377,4680356
2005-01-13,10.70968019584533,10.730761385081374,10.555077659525244,10.583187103271484,1613244
2005-01-14,10.674545122498017,10.885365383189987,10.66048980302166,10.857255935668945,3755911
2005-01-18,10.702652432388522,10.878336146447968,10.66048767381265,10.681570053100586,3574400
2005-01-19,10.723736434069622,10.744818818889412,10.351287720366601,10.40047836303711,4750400
2005-01-20,10.288040754716638,10.526971673718434,10.26695956094171,10.33723258972168,3120889
2005-01-21,10.44967043133579,10.548052910313489,10.407505660751221,10.498862266540527,2726578
2005-01-24,10.512916353103376,10.56913525270006,10.330205525130038,10.33723258972168,2147022
2005-01-25,10.449670531160956,10.60427191144046,10.435615210354571,10.526971817016602,1374756
2005-01-26,10.618326289923456,10.70265463298268,10.526970882800548,10.646435737609863,1990756
2005-01-27,11.011858779896109,11.271870906519998,10.934557490975978,11.236734390258789,3699733
2005-01-28,11.342142081416116,11.37025152810766,11.06104880593231,11.222677230834961,1755644
2005-01-31,11.34214337065215,11.588101355018567,11.32106217681097,11.545936584472656,3553689
2005-02-01,11.48971438504152,11.595125089702297,11.398358997003516,11.567015647888184,2012800
2005-02-02,11.588097292982187,11.73567155529935,11.559987852948854,11.623233795166016,3429689
2005-02-03,11.398360146553307,11.426469591202318,11.271868241348535,11.370250701904297,1646578
2005-02-04,11.370252493834617,11.876222577256744,11.370252493834617,11.834057807922363,2690489
2005-02-07,11.812976301478793,11.869195203816343,11.714593818103994,11.728649139404297,2313156
2005-02-08,11.574043668091567,11.841082791704064,11.567016604914496,11.820001602172852,3456444
2005-02-09,11.69350679953367,11.73567155529935,11.574041977249841,11.623233795166016,2098489
2005-02-10,11.721618089565712,11.820001740925747,11.623235629637225,11.714591026306152,1923644
2005-02-11,11.700538318096374,12.276780212430298,11.679455934330592,12.1854248046875,5193867
2005-02-14,12.522739310340471,12.57895821117278,12.452465088584185,12.494629859924316,4597156
2005-02-15,12.47354956874272,12.691396952473783,12.424357724396483,12.550850868225098,3111911
2005-02-16,12.38921994308326,12.459494169491196,12.297864521041632,12.424356460571289,2375644
2005-02-17,12.60003756147008,12.635175262921928,12.325971353594388,12.40327262878418,1812000
2005-02-18,12.396249397210449,12.54382375224514,12.340030481822748,12.445441246032715,1138578
2005-02-22,12.480573215702117,12.89518667180565,12.44543670426535,12.62112045288086,4142044
2005-02-23,12.979516907428906,12.993572228912859,12.621122293918017,12.754642486572266,5370578
