Time,Open,High,Low,Close,Volume
,BKNG,BKNG,BKNG,BKNG,BKNG
2005-01-03,23.46346989158814,24.195466639144442,23.03812188345527,23.47336196899414,1110000
2005-01-04,24.136115118530164,25.53086590403442,23.473361051986096,23.62173843383789,2960700
2005-01-05,23.443687980562572,23.720658605265633,22.850176534208924,23.334877014160156,883300
2005-01-06,23.39422641445131,24.324060904013795,22.41493342631753,23.918495178222656,2634900
2005-01-07,24.116331461239646,25.125300697367848,24.047088807397266,24.739519119262695,2247200
2005-01-10,24.828546702634817,25.224220370315194,24.43287303495444,24.75930404663086,942100
2005-01-11,24.729630398139243,24.74941455527081,23.94817317193193,24.086660385131836,995500
2005-01-12,24.1262241014447,24.225142989265272,23.463470005783943,23.967954635620117,760700
2005-01-13,23.878927976822794,24.18557671968509,23.730550587510546,23.799793243408203,517600
2005-01-14,23.740440901731226,24.13611453941593,23.394225761236832,23.631629943847656,781300
2005-01-18,23.7503342688703,24.71973520554562,22.89963448658907,24.205358505249023,1057700
2005-01-19,24.28449219701822,24.33395258149814,23.760225328576347,23.85914421081543,453000
2005-01-20,23.750332108309795,23.8195747565275,23.087578081950706,23.31509017944336,1009800
2005-01-21,23.127147021553473,23.235957987309632,22.523745387947805,22.741365432739258,1182100
2005-01-24,22.6424493600824,22.968880411221896,22.19731713764914,22.296236038208008,930000
2005-01-25,22.157744937580635,22.731472196158965,21.791747522424526,21.999475479125977,574500
2005-01-26,22.039046889736312,22.464394940012827,21.860993252228408,22.276451110839844,430200
2005-01-27,22.306125054399313,22.484178688675375,21.959911750774754,22.118181228637695,395100
2005-01-28,22.108286219624453,22.652337241815534,21.71261257741996,21.870882034301758,815500
2005-01-31,21.88077722827587,22.731475208523573,21.86099307166706,22.345693588256836,659400
2005-02-01,22.39514955355026,22.622663555310513,22.137961206962746,22.157745361328125,393900
2005-02-02,22.12807271655838,23.04801332457613,21.89066661937598,22.02915382385254,530000
2005-02-03,22.058826437297654,22.226987975665033,21.63347843951739,21.959909439086914,408800
2005-02-04,22.019260682121224,22.04893691451555,21.53456020667237,21.58401870727539,483000
2005-02-07,21.58401870727539,21.781856483129186,21.524668129207594,21.58401870727539,431200
2005-02-08,21.52466721324381,21.643368364328172,20.8816972991613,20.97072410583496,789300
2005-02-09,20.911373705742403,21.47520894579756,20.79267254295235,20.80256462097168,628600
2005-02-10,21.010290066765013,21.010290066765013,20.33764393629475,20.71353530883789,758000
2005-02-11,20.614616919580637,21.247694757861247,20.2881859233771,21.168560028076172,477700
2005-02-14,21.188344750051428,21.435641023097443,20.81245524517865,21.158668518066406,463100
2005-02-15,21.584018993463495,22.17753044217354,21.53456049220469,22.009368896484375,981500
2005-02-16,22.058825544618486,22.20720480937157,21.287262424161938,21.544450759887695,677000
2005-02-17,21.524666788653185,21.791747203405805,20.476131170060842,20.9113712310791,1223800
2005-02-18,22.355582494249454,23.235956584483137,21.475206517295018,22.632553100585938,3186800
2005-02-22,22.543530394688673,23.285419254574453,22.019261587816516,22.197315216064453,1214100
2005-02-23,22.13796207991197,22.553419904363334,21.396073242443165,21.81153106689453,619700
2005-02-24,21.66315545794828,22.35558585120769,21.514778055598704,22.276451110839844,583800
2005-02-25,22.355584065458643,22.454502954697134,21.969800586100625,22.009368896484375,313800
2005-02-28,21.920342876429594,22.42482753171505,21.920342876429594,22.22698974609375,413500
2005-03-01,22.32590793897743,22.632554799028075,22.16763847013059,22.50396156311035,366000
2005-03-02,22.4149338054406,23.097472040249393,22.385257573763415,22.55341911315918,436600
2005-03-03,22.503958561413828,23.04800955216635,22.266554389809787,22.622661590576172,294300
2005-03-04,22.761150746227234,23.03812327010344,22.64244769693144,22.82050132751465,306200
2005-03-07,22.92931080231009,23.46346977247646,22.771041338059252,22.978769302368164,584200
2005-03-08,23.156824063327146,23.156824063327146,22.72158207181263,22.860069274902344,492200
2005-03-09,22.731472377362866,22.860067492582854,21.82142204063373,21.930233001708984,412700
2005-03-10,21.771965457505733,22.09839648273034,21.633480139750127,22.02915382385254,535200
2005-03-11,22.009367947407124,22.65233786965014,21.87088264047747,22.058826446533203,493600
2005-03-14,22.23688039054984,22.23688039054984,21.663153113298456,21.821422576904297,278900
2005-03-15,21.722503447506288,22.207205796938762,21.38618225614622,21.593910217285156,374100
2005-03-16,21.36639743297075,22.23687944582063,21.36639743297075,21.870882034301758,717700
2005-03-17,21.860989408290557,22.68201290276225,21.860989408290557,22.543527603149414,488100
2005-03-18,22.602878852742315,23.196390262263225,22.50395997003537,22.929309844970703,840700
2005-03-21,23.008446256374366,23.740443023182657,22.77104205254905,23.66130828857422,934700
2005-03-22,23.60195898674198,23.681093725633545,22.958987110686877,23.37444496154785,496800
2005-03-23,23.226066817791086,23.878928864408724,23.226066817791086,23.45357894897461,653900
2005-03-24,24.136117163527878,24.462548185947885,23.878928799390764,24.1163330078125,795300
2005-03-28,24.21524883569721,26.7871302649256,24.116329956357525,25.926538467407227,2316700
2005-03-29,25.639677409260678,26.114485795962345,25.075842214212344,25.600109100341797,1220800
2005-03-30,25.52097611243026,26.084813232712197,25.23411340005754,25.768272399902344,468300
2005-03-31,25.17476171547129,25.32313910410423,24.235035109594584,24.927465438842773,866300
2005-04-01,24.99670786081215,25.323138867442236,24.798870086669922,24.798870086669922,331200
2005-04-04,24.749411438007698,25.174761329156958,24.541681587732572,24.967031478881836,362300
2005-04-05,24.887898240615293,25.20443718696319,24.709844611614365,24.80876350402832,252800
2005-04-06,24.71973514159515,24.858220450270267,24.442762637524094,24.670276641845703,214000
2005-04-07,24.581250858140823,25.095627578560048,24.442763656968935,25.01649284362793,322200
2005-04-08,25.07584329708722,26.67832214308698,24.77908662754293,26.24308204650879,906800
2005-04-11,26.213405013820875,26.460701287536168,25.392381460554944,26.124378204345703,593600
2005-04-12,25.91665116100112,26.045244397745474,24.897789797869297,25.01649284362793,755000
2005-04-13,24.927463374645537,25.12529924753341,23.65141378728369,23.869033813476562,796300
2005-04-14,23.66130868570529,24.897790113915807,23.66130868570529,24.77908706665039,779900
2005-04-15,24.58124956878578,24.848329992692907,24.353737453629694,24.44276237487793,778800
2005-04-18,24.591142244233595,24.927465329916405,24.14600819355904,24.531789779663086,657000
2005-04-19,24.80876488971662,25.52097755877988,24.452657611824467,25.214330673217773,605300
2005-04-20,25.224219952058863,25.619893613178366,24.53178963005911,24.699951171875,573300
2005-04-21,24.739520149321272,24.976924352402953,24.037197730990524,24.225143432617188,1261100
2005-04-22,24.136116824093143,24.788978859751726,23.740443148954746,24.254819869995117,1249800
2005-04-25,24.353738126246604,25.283570766927166,24.185576582851887,24.82854652404785,502200
2005-04-26,24.749414005754964,24.759306084101112,24.235037252081415,24.393306732177734,295600
2005-04-27,24.304276184326888,25.570433717528395,23.789899509583705,25.253894805908203,581100
2005-04-28,25.08573281200743,25.491298520903577,24.75930182956124,24.996706008911133,379900
2005-04-29,25.12530365522392,25.283573135987453,24.3240641730184,25.085737228393555,292000
2005-05-02,25.02638201969945,25.214327715061664,24.26471093438678,24.769195556640625,265800
2005-05-03,24.452654743028166,24.976923519892942,24.33395358880422,24.769195556640625,196100
2005-05-04,25.075841819429343,26.322215229939477,24.99670708955826,26.20351219177246,727800
2005-05-05,25.89686667346198,26.21340560913086,25.491300926296116,26.21340560913086,338500
2005-05-06,26.15405291235677,26.707996004917707,25.392379980885032,25.520973205566406,657300
2005-05-09,25.342923191901605,26.431025296807466,25.214328071831805,26.351890563964844,983500
2005-05-10,23.760226039408334,24.23503442429583,22.7512568064818,23.68109130859375,3671000
2005-05-11,23.592065217082336,23.888819994969314,23.344768939936234,23.50303840637207,629400
2005-05-12,23.48325593618161,23.938282099870907,23.206283406687213,23.275527954101562,609800
2005-05-13,23.196391675903644,23.52282268802547,22.612772307758426,23.235958099365234,416200
2005-05-16,23.14693157025891,23.671200366240384,23.0282304117067,23.66130828857422,524400
2005-05-17,23.443690483519518,23.690986788675964,22.85017897379983,23.423906326293945,641900
2005-05-18,23.255744441655,24.215253413170895,23.255744441655,23.958065032958984,396900
2005-05-19,23.918495598153022,24.175683946024872,23.918495598153022,24.076765060424805,195400
2005-05-20,24.126224542986265,24.403197056608672,23.98773922953551,24.225143432617188,286500
2005-05-23,23.869035764263533,24.976923912520633,23.75033460817365,24.82854652404785,992900
2005-05-24,25.016491048018462,25.095625777270527,24.699950244289443,24.74941062927246,323400
2005-05-25,24.57135824129055,24.739519785171623,24.244927231017982,24.363628387451172,660400
2005-05-26,24.373520225083002,24.6208164997262,24.056981295415042,24.13611602783203,186900
2005-05-27,24.086658063939286,24.1559007205059,23.69098439304371,23.928388595581055,363700
2005-05-31,23.78990173002537,24.03719801365025,23.601957912909516,23.69098472595215,322400
2005-06-01,23.592065503639592,24.225143377072516,23.483254536622976,23.928388595581055,345400
2005-06-02,23.799794015101014,23.97784764273733,23.740443434795885,23.819578170776367,173500
2005-06-03,23.72065731731268,24.21524984796584,23.483253129005654,23.62173843383789,199100
2005-06-06,23.542605446400486,23.82947004103139,23.48325486661237,23.69098472595215,195500
2005-06-07,23.592063903808594,23.78989978248024,23.29530725571998,23.592063903808594,642300
2005-06-08,23.59206583515801,24.215251639735513,23.58217375740651,23.69098472595215,773000
2005-06-09,23.839360479178346,24.1756835527145,23.740441595187573,24.017414093017578,919900
2005-06-10,23.92839048535111,24.007525225779975,23.631633793702083,23.829471588134766,382800
2005-06-13,23.67119806402623,23.839359594554214,23.285416506170552,23.60195541381836,270800
2005-06-14,23.641524630219084,23.641524630219084,23.10736563206359,23.2557430267334,422200
2005-06-15,23.245849335263898,23.404118796821646,22.60287941184544,22.919418334960938,363300
2005-06-16,22.998553635121567,23.097472522724328,22.790825669204544,22.909526824951172,325300
2005-06-17,22.89963318718547,23.137037369223346,22.62266258483497,22.771039962768555,255700
2005-06-20,22.6028787566046,22.751256136673536,22.494067797417696,22.632553100585938,192500
