Time,Open,High,Low,Close,Volume
,INTU,INTU,INTU,INTU,INTU
2005-01-03,19.492867564507844,19.61240159383919,18.85092799456364,18.992597579956055,4703000
2005-01-04,19.028014960508006,19.10770431686584,18.16028828998354,18.368366241455078,4435600
2005-01-05,18.5720156254776,18.669412411832724,18.120443179826616,18.160287857055664,3856000
2005-01-06,18.107159372655506,18.372789387055054,18.036324589559996,18.045177459716797,3395400
2005-01-07,18.080598656124657,18.35065683865527,18.01419029723412,18.270967483520508,3132800
2005-01-10,18.32409603021173,18.53217401111247,18.186854543945277,18.332950592041016,2486000
2005-01-11,18.107157243235125,18.33294256003871,17.85923468713957,17.9610595703125,3425200
2005-01-12,18.018614964460685,18.076168751866753,17.513916938005124,17.863662719726562,4363600
2005-01-13,17.491778128222105,17.752981676769462,17.270419246023813,17.34568214416504,5796400
2005-01-14,17.350111948153838,17.726423134271986,17.301414403233803,17.58917999267578,4140800
2005-01-18,17.598037148584563,17.69986206653255,17.252717714775333,17.279279708862305,4824800
2005-01-19,17.181880862325666,17.265996648272683,16.83655978095267,16.867549896240234,6626000
2005-01-20,16.827705622533216,17.5094915527958,16.823279186887074,17.252716064453125,5611000
2005-01-21,17.288133779784822,17.345687580066542,16.95166891648699,16.973804473876953,4018200
2005-01-24,17.026936384857457,17.23058628955989,16.880840301513672,16.880840301513672,3657800
2005-01-25,17.013647403327827,17.332404801239136,16.938384489338947,17.084482192993164,2982400
2005-01-26,17.17745298566343,17.372249928948253,17.088909074064382,17.292560577392578,2438400
2005-01-27,17.28812764265105,17.28812764265105,17.000362121066242,17.05348777770996,3005400
2005-01-28,17.128751516640698,17.24828552838968,16.858695070283094,17.071199417114258,2619800
2005-01-31,17.279276019842843,17.531625042803054,17.164170129425774,17.265995025634766,3914200
2005-02-01,17.31912341994201,17.332406105077247,17.097764474481686,17.21729850769043,2078200
2005-02-02,17.199587435349773,17.265995786987386,16.858696184191338,16.942811965942383,3470800
2005-02-03,16.894110596061402,16.969373497651855,16.544363140839287,16.70816993713379,3477800
2005-02-04,16.71702727941603,17.1685997432773,16.690465286081988,16.973804473876953,3176200
2005-02-07,16.97823139108791,17.354542632723316,16.97823139108791,17.279279708862305,3023800
2005-02-08,17.270429304193822,17.301421119478494,16.748023591688142,16.787866592407227,4246200
2005-02-09,16.82327904287325,16.854269158634928,16.48681420510303,16.69046401977539,5697000
2005-02-10,16.655038580469814,17.708707127425104,16.655038580469814,17.226144790649414,5843800
2005-02-11,17.23058209867889,18.23555206506354,17.00922311988496,17.77069854736328,6919600
2005-02-14,17.83709567338256,18.005327175264377,17.606882277885745,17.744125366210938,2507600
2005-02-15,17.73085066121396,18.248831456232153,17.70871510509952,17.938928604125977,3714600
2005-02-16,18.17357981616756,18.22670552157546,17.68216239684623,17.73086166381836,2754600
2005-02-17,17.735282118558846,17.899087291189637,17.35897083855811,17.757417678833008,5688400
2005-02-18,17.575896216375465,18.337369650114404,17.54933254157606,18.12929344177246,6618400
2005-02-22,18.058455018785395,18.15142532856276,17.7574068538391,17.775115966796875,4735800
2005-02-23,17.83267794374992,18.009765793903316,17.59803797780634,17.969921112060547,3277800
2005-02-24,17.8813740700119,18.12486855490217,17.67772426001892,18.085023880004883,3527600
2005-02-25,18.17356803769124,18.545451112196755,17.96106366495018,18.510034561157227,4818000
2005-02-28,18.510030738295928,19.085563506709658,18.510030738295928,18.948320388793945,8600800
2005-03-01,19.014730985335994,19.253799016958652,18.970458189386715,19.169681549072266,4756400
2005-03-02,19.143126487307335,19.457455852532615,19.0590089889829,19.205106735229492,3514200
2005-03-03,19.24494106614992,19.413172594605562,19.187387285976047,19.253795623779297,5239400
2005-03-04,19.30249734764891,19.568129067690688,19.2803617931874,19.44859504699707,4410400
2005-03-07,19.515002759762197,19.847041132308505,19.439739850457762,19.607973098754883,3159600
2005-03-08,19.61240161164249,19.793915873643456,19.38661623747921,19.417606353759766,3707400
2005-03-09,19.448592524398823,19.700941527964886,19.39989329759935,19.430883407592773,2269600
2005-03-10,19.501722165731085,19.696519112681514,19.377761700460578,19.69209098815918,3508400
2005-03-11,19.661092973822694,19.785053389297307,19.45301511456117,19.457443237304688,2618800
2005-03-14,19.46630874284925,19.83819188727403,19.41318137304932,19.70094871520996,3382000
2005-03-15,19.6566719624291,19.767351417873332,18.943895999154744,19.0855655670166,4857200
2005-03-16,18.970456920693415,19.1962439428485,18.948321368616384,19.01030158996582,3306200
2005-03-17,18.997021226241895,19.25822480261231,18.82878798497762,19.17853546142578,3107600
2005-03-18,19.196245680587285,19.342341688588522,19.03686698906992,19.227235794067383,2812600
2005-03-21,19.240510821390117,19.625676436044518,19.169676056999766,19.457443237304688,3536600
2005-03-22,19.404325851200813,19.630111231104312,19.293646379146512,19.298072814941406,2157200
2005-03-23,19.329057263948005,19.52828059299235,19.293640721470243,19.422027587890625,2451600
2005-03-24,19.444163630424345,19.709795305488083,19.324631318805068,19.453018188476562,3619600
2005-03-28,19.484010537950503,19.829331586362695,19.479584102832476,19.523855209350586,2959600
2005-03-29,19.501730459291462,19.665535670751527,19.346779811806993,19.40876007080078,3057400
2005-03-30,19.44860046723228,19.61240564250066,19.33349284981718,19.501726150512695,2661600
2005-03-31,19.559274179138146,19.634535400808243,19.30249702296706,19.37775993347168,2653800
2005-04-01,19.40432412669066,19.563701133663464,19.005877387172234,19.081138610839844,3357200
2005-04-04,19.03686988568102,19.187394040702586,18.935044970348017,19.112131118774414,2837600
