Time,Open,High,Low,Close,Volume
,JBHT,JBHT,JBHT,JBHT,JBHT
2005-01-03,18.023791560118692,18.256875895973213,17.674166589342722,17.718372344970703,1723000
2005-01-04,17.67817307314179,17.78265807317397,17.09948220217991,17.30443572998047,2340800
2005-01-05,17.220041456797127,17.32050844670377,16.91060447692871,16.91060447692871,1778200
2005-01-06,16.85032211617156,17.30041376021328,16.85032211617156,17.139667510986328,1180000
2005-01-07,17.14770518965722,17.25620972327526,16.540885242020728,16.81415557861328,1671000
2005-01-10,16.878459346995633,17.3807944466086,16.761917235964212,17.07939338684082,1273000
2005-01-11,17.031165458041958,17.067333637639447,16.806118836879282,16.82621192932129,1323000
2005-01-12,16.77798607856691,16.95480741589654,16.420323866124885,16.637332916259766,2839800
2005-01-13,16.673509518293223,16.685565071725588,16.33995823194865,16.356033325195312,1896400
2005-01-14,16.585098873100133,17.031172768609842,16.48061229474371,16.962854385375977,2774000
2005-01-18,17.023138895460413,17.288371872599075,16.838279872940735,17.059307098388672,905600
2005-01-19,17.12761235816446,17.155742993269712,16.717706847053414,16.773969650268555,791200
2005-01-20,16.745839725004068,17.01509209665104,16.532850164107767,16.62929916381836,1113200
2005-01-21,16.737801471846854,16.894529734006007,16.552941041577814,16.773969650268555,2162600
2005-01-24,16.802101747080865,16.962848028380122,16.70967229040772,16.878456115722656,2124400
2005-01-25,16.89050592043834,17.453121546140625,16.89050592043834,17.332561492919922,2055400
2005-01-26,17.336578015866596,17.59779271969749,17.16779426237891,17.56966209411621,1886800
2005-01-27,17.630117846074764,17.71071297795882,17.356095320003543,17.416542053222656,1243200
2005-01-28,17.56160909767203,17.585786555830996,16.836254608424124,17.295644760131836,3622800
2005-01-31,17.134458824700218,17.803395765628636,17.134458824700218,17.779216766357422,1896200
2005-02-01,17.83159545884363,18.178153266259393,17.783239020225267,17.89204216003418,1912000
2005-02-02,18.073391163179192,18.565020149388555,18.033094360503615,18.258760452270508,2439000
2005-02-03,18.13382984810687,18.153978240493338,17.710707459095804,17.811450958251953,3176600
