Time,Open,High,Low,Close,Volume
,TMUS,TMUS,TMUS,TMUS,TMUS
2007-04-19,40.67429173707208,44.74172121986317,39.70199730729705,44.40141677856445,15862400
2007-04-20,44.401421415497445,46.67010659467019,43.915275695260114,46.264984130859375,3054700
2007-04-23,46.346011758410704,46.89697857168073,45.84366075484305,46.58908462524414,1876400
2007-04-24,46.20016335644989,47.64239825153222,46.20016335644989,47.318302154541016,1532950
2007-04-25,47.885479167507455,48.20957840996061,46.20017114293358,46.362220764160156,1225350
2007-04-26,47.39932804515303,47.46414912266369,44.239371605807186,45.69781494140625,639700
2007-04-27,45.697815502081305,46.18396122601954,44.80654422040903,46.02191162109375,178150
2007-04-30,46.151549740244455,46.929384118927,45.37371536156191,45.45473861694336,182500
2007-05-01,45.37371571002421,46.1839606334175,45.049616504331254,45.211666107177734,459200
2007-05-02,45.049618248964656,46.378422571095,44.984800259819316,45.63299560546875,428500
2007-05-03,45.61679131326133,46.55667535730907,45.470946971009155,46.42703628540039,182600
2007-05-04,46.62149607535366,47.15625762916438,46.038118710891325,46.670108795166016,139850
2007-05-07,46.50806356694126,47.15625893944385,46.183964335270296,47.107643127441406,293300
2007-05-08,47.28590104498343,47.6424077500022,46.99421233595011,47.4803581237793,259600
2007-05-09,47.755837183704784,50.67272091583075,47.464151592247525,49.99211502075195,594800
2007-05-10,49.992111075292975,49.992111075292975,48.17716113470857,49.27909469604492,568650
2007-05-11,49.99211549325349,51.2236882241239,49.74904261932207,50.0893440246582,646250
2007-05-14,51.04543021198399,51.85567513598374,50.235185287984244,51.726036071777344,390950
2007-05-15,55.09665691564155,56.23100108847574,54.59430281835942,55.43695831298828,1224750
2007-05-16,56.31202471715064,56.53889231687061,55.33973323787122,55.68003463745117,239550
2007-05-17,55.825875813286764,59.43956738807758,55.809667453266336,58.98583221435547,592000
2007-05-18,59.14787707623596,60.36324441341889,57.93250973905303,59.27751922607422,905150
2007-05-21,59.439564934311605,59.77986630055497,54.35122807330097,55.971717834472656,708900
2007-05-22,56.393050967418645,56.7171502049254,51.59640203369072,54.62671661376953,1950650
2007-05-23,55.50178292783338,56.50648500470803,54.28641541846477,54.41605758666992,620950
2007-05-24,54.74014700304756,55.90690171257758,54.610511025143346,54.98322296142578,600050
2007-05-25,54.98322296374511,57.04124588461807,54.85358080415701,56.73334884643555,381600
2007-05-29,58.564506333236864,58.564506333236864,54.36743707753665,54.93461227416992,443000
2007-05-30,55.04804778815763,58.12697510767664,54.54569365809896,58.04595184326172,431550
2007-05-31,58.25661424834729,59.95812743934433,57.20329332066038,57.78667068481445,533300
2007-06-01,57.65702831654102,59.53679618071937,57.60840942046273,59.29372024536133,406650
2007-06-04,59.03444889638622,59.43957138061524,56.9602237552708,59.439571380615234,287050
2007-06-05,59.293732092428534,59.877109508506145,57.073662420514545,57.13847732543945,431100
2007-06-06,56.247204895012324,56.39304923833465,53.75164887890968,54.91840362548828,653350
2007-06-07,55.50177938102694,55.615213180118126,52.665922040390534,52.714534759521484,614900
2007-06-08,52.990020382483344,53.47616611079123,52.05013328363354,52.746944427490234,258850
2007-06-11,53.508574441536915,55.501776172499774,53.31411739457612,54.723941802978516,492000
2007-06-12,54.124361308078164,54.64291754490112,52.66591802846488,53.67061996459961,580600
2007-06-13,52.665921827947784,54.853580723514256,52.665921827947784,54.75635528564453,363900
2007-06-14,55.096651661959214,55.37213195306364,52.763148640503786,53.362728118896484,547800
2007-06-15,53.47615953407542,58.09455265752909,53.31411303846137,57.689430236816406,936100
2007-06-18,58.02974073121856,59.71504538935803,56.409250965627535,57.72184371948242,808700
2007-06-19,58.01354263296117,58.01354263296117,54.8859963376519,55.08045959472656,429800
2007-06-20,54.9508107931495,55.21008892295305,52.76315195928695,52.89278793334961,598450
2007-06-21,53.26549812554005,55.06424279701239,52.746941882804705,54.480865478515625,380400
2007-06-22,54.07574459211395,55.096654929021604,53.119655332843216,54.82117462158203,1329000
2007-06-25,54.72394962594803,56.79817490785541,54.18918494326187,56.7171516418457,301550
2007-06-26,56.40925361956302,56.63612120835094,54.691532161817356,56.328224182128906,264750
2007-06-27,56.3282309667841,57.21950543248676,55.35593941724525,56.47407531738281,282650
2007-06-28,56.60370874400659,56.60370874400659,54.529483795166016,54.529483795166016,213300
2007-06-29,54.56189701753069,55.22630387245755,53.23309567103489,53.540992736816406,383900
2007-07-02,53.573395356592734,54.286408647756176,53.411342666547824,53.524776458740234,207200
2007-07-03,53.52478825406034,56.14998677620347,53.52478825406034,55.64763259887695,179000
2007-07-05,55.87449605676476,55.9393171422222,54.36743981911367,55.4045524597168,119700
2007-07-06,55.663824981306085,57.041245090193165,55.35593412909003,56.99262619018555,329050
2007-07-09,56.76576647949968,57.981134059951515,55.53419671791399,57.00884246826172,310650
2007-07-10,56.6361234246971,58.337636588870126,56.52268962586412,57.70564651489258,197400
2007-07-11,58.06216036054724,59.13168352605165,57.51119350670079,58.613121032714844,353750
2007-07-12,58.775172137813314,61.0924732967065,58.775172137813314,60.2174072265625,323400
2007-07-13,58.823785744238506,60.88180878536032,58.661739216963525,60.298431396484375,189000
2007-07-16,60.88181013717397,63.84730986924613,60.29843273534477,62.1619987487793,375200
2007-07-17,61.54620022094383,65.46778864683925,61.49758750637715,65.35435485839844,755550
2007-07-18,63.21530492880137,64.54411226352188,61.7406594452212,63.71765899658203,610750
2007-07-19,63.976944002958646,64.85201008033485,63.44218552123678,64.09037780761719,264200
2007-07-20,64.17140276126376,66.2294258426384,63.28013448046155,63.79869079589844,278200
2007-07-23,64.33345114562294,65.28954044695759,62.69675286251323,63.215309143066406,193200
2007-07-24,62.46988698343449,62.72916513085381,60.55770832808752,61.17349624633789,390300
2007-07-25,61.31934825512605,62.14579552155095,57.55981155678956,57.754268646240234,458500
2007-07-26,57.75426386713236,58.823787043128185,55.842085131006655,57.446372985839844,1040000
2007-07-27,57.2681159288262,58.80758264047266,55.29111618239524,57.0412483215332,510350
2007-07-30,58.74275908279498,62.097172693126524,58.37004714627797,60.428070068359375,569300
2007-07-31,61.90271955718556,62.1781998914076,58.3862530244863,59.342342376708984,436700
2007-08-01,59.828483540980834,60.88180443809207,57.65703303116208,59.715049743652344,322700
2007-08-02,59.47197806190337,63.523202641301715,59.0992661424001,63.23151397705078,624950
2007-08-03,51.58018933068721,54.756350891755346,47.15625299393702,50.49446105957031,3253300
2007-08-06,51.20748460772516,54.124368461633956,48.80916015001571,49.5707893371582,1531400
2007-08-07,49.91108937607578,52.43905593119962,49.651811230551175,51.85567855834961,1208450
2007-08-08,46.99421327484612,52.26080614185473,40.10713029491177,51.466766357421875,3643550
2007-08-09,48.6146945165464,50.526872995398136,44.15834751919631,45.35750961303711,714000
2007-08-10,45.373713822798294,47.20486591353494,40.91736692948775,44.56346893310547,957250
2007-08-13,45.68161075898401,47.804451644544045,45.68161075898401,46.71872329711914,487600
2007-08-14,46.71872297451671,46.8159515015857,44.75793170928974,44.952388763427734,414550
2007-08-15,45.47094430084532,45.47094430084532,41.079418293335486,41.79243469238281,438000
2007-08-16,41.808638192233715,41.808638192233715,37.67639018272242,39.134830474853516,1001650
2007-08-17,42.132738349363905,45.42233403318945,40.96598670777596,42.4244270324707,929000
2007-08-20,42.53785548858478,42.845749403270375,38.90795885779288,41.64658737182617,340950
2007-08-21,41.51695382383289,42.132738644045816,40.12333147961512,41.46833801269531,521000
2007-08-22,41.64659198146821,42.44063166757587,40.96598609468462,41.38731384277344,382300
2007-08-23,41.72761568054205,41.72761568054205,39.62098000873388,41.37110900878906,519650
2007-08-24,41.241470971221005,46.44324229111446,41.209060430020834,45.94089126586914,818300
2007-08-27,45.373719621492974,50.21898431017311,45.341309079961896,49.7004280090332,607550
2007-08-28,49.01981893252205,50.1541630863045,47.26968998352342,48.50126266479492,569900
2007-08-29,48.711921845830915,48.76053765185756,44.91997551924371,45.859859466552734,680800
2007-08-30,45.17924904423592,45.697808316628816,43.05640851693371,43.63978576660156,590400
2007-08-31,44.43383356296954,45.17925743976404,44.14214488393196,44.22317123413086,285900
2007-09-04,46.18396341192653,47.772042815517665,44.320400594174544,46.42703628540039,3609100
2007-09-05,47.156252945410465,47.77203769830566,45.37371357947749,46.815948486328125,985300
2007-09-06,47.31831052014641,47.431744328689724,45.37372123105128,45.51956558227539,616550
2007-09-07,45.535766412006424,45.61678966996584,42.45683624696097,44.10973358154297,897400
2007-09-10,46.589078101042276,46.589078101042276,42.95918160424433,43.34809875488281,374700
2007-09-11,43.67220690076764,43.76943543569869,42.42442885426813,43.186058044433594,723250
2007-09-12,43.348102701265965,43.348102701265965,42.16514587402344,42.16514587402344,928800
2007-09-13,42.57027187151498,42.89436800810172,39.91266624280364,40.17194747924805,2917500
2007-09-14,40.188152274678835,41.07942366269294,38.89176146227223,40.67430114746094,1051300
2007-09-17,41.24146472317927,41.24146472317927,39.669587712341475,40.82013702392578,723050
2007-09-18,40.836342926543175,41.67899524730354,40.836342926543175,41.257667541503906,1176400
2007-09-19,41.257673057575666,42.82955030299261,40.94978218938909,41.56556701660156,1163300
2007-09-20,41.646586883970194,43.493944168765715,41.630381615930375,42.84574890136719,603700
2007-09-21,43.08882222844525,43.866656558135666,42.10032250268938,42.94297790527344,1086050
2007-09-24,42.94298941167969,43.526366860680646,42.65130068717921,43.28329086303711,704400
2007-09-25,43.26707986597513,44.32039764141277,42.60267928035265,44.04491424560547,703950
2007-09-26,43.80184348005323,44.23937340771482,42.959187983127045,43.737022399902344,338650
2007-09-27,43.866660302052935,45.11443824420054,43.75322650564663,44.61208724975586,422850
2007-09-28,44.6120927322754,44.85516562456648,43.60738752907552,44.20697021484375,399600
2007-10-01,43.59117645191639,44.806543842346244,43.34810359199824,44.14214324951172,333600
2007-10-02,44.36901724719219,45.43854354878965,44.109739080392664,45.13064956665039,371850
2007-10-03,45.13064743682824,45.77884282323717,44.466246779404166,44.838958740234375,325300
2007-10-04,44.838954884158,45.30889533982559,44.41762714651584,44.725521087646484,475550
2007-10-05,44.23937454749298,44.23937454749298,39.84784825182201,40.17194747924805,2813950
2007-10-08,39.70200421350639,40.09092143490125,38.72970961459959,39.215858459472656,712400
2007-10-09,39.45893123939913,41.16044446516988,38.972782395722255,40.8525505065918,1184300
2007-10-10,40.83634261715298,40.83634261715298,39.50753843623441,40.204349517822266,520300
2007-10-11,40.350199343578055,40.91737144715198,39.84784832193911,40.3988151550293,482500
2007-10-12,40.35019974554087,40.51224936115335,39.10242172341591,40.2691764831543,516950
2007-10-15,40.09091923316486,40.18814776046409,38.194945951214535,38.92416763305664,1292900
2007-10-16,36.914758995698925,37.91946094733382,36.104514090453165,36.947166442871094,2410550
2007-10-17,36.542048502230315,37.271270243326825,36.250362896631124,36.46102523803711,1276050
2007-10-18,36.21794668853341,36.21794668853341,35.19703641071371,35.81282424926758,1909200
2007-10-19,35.61836958716311,36.03969735958935,35.19704181473686,35.521141052246094,1332250
2007-10-22,35.456316551709996,35.55354816809682,32.81491945665009,33.3820915222168,1718150
2007-10-23,33.70618983882625,33.70618983882625,29.94665363651555,31.8264217376709,3790700
2007-10-24,31.518527524274507,32.47461674377217,31.38888846523274,31.810213088989258,2506650
2007-10-25,31.794016561134157,32.604261596841724,31.55094057775027,32.18293380737305,1570600
2007-10-26,32.19913811357101,34.775714406296,32.15052230018396,34.67848587036133,2757950
